trial,edf_hc_miss,psr_hc_miss
971,0.8974358974358975,0.0
972,0.8,0.0
973,0.8648648648648649,0.0
974,0.8181818181818182,0.0
975,0.8292682926829268,0.0
976,0.8409090909090909,0.0
977,0.8,0.0
978,0.8666666666666667,0.0
979,0.925,0.0
980,0.8292682926829268,0.0
981,0.926829268292683,0.0
982,0.9069767441860465,0.0
983,0.8636363636363636,0.0
984,0.8837209302325582,0.0
985,0.8823529411764706,0.0
986,0.7878787878787878,0.0
987,0.8857142857142857,0.0
988,0.8723404255319149,0.0
989,0.8421052631578947,0.0
990,0.875,0.0
991,0.9,0.0
992,0.8780487804878049,0.0
993,0.8653846153846154,0.0
994,0.7631578947368421,0.0
995,0.8780487804878049,0.0
996,0.8333333333333334,0.0
997,0.9090909090909091,0.0
998,0.9130434782608695,0.0
999,0.85,0.0
